"assault","attack in speech or writing; ""The editors of the left-leaning paper attacked the new House Speaker"""
"vitriol","subject to bitter verbal abuse"
"rip","criticize or abuse strongly and violently; ""The candidate ripped into his opponent mercilessly"""
"whang","attack forcefully; ""whang away at the school reform plan"""
"barrage","attack with a barrage; ""The speaker was barraged by an angry audience"""
"blister","subject to harsh criticism; ""The Senator blistered the administration in his speech on Friday""; ""the professor scaled the students""; ""your invectives scorched the community"""
"scald","subject to harsh criticism; ""The Senator blistered the administration in his speech on Friday""; ""the professor scaled the students""; ""your invectives scorched the community"""
"whip","subject to harsh criticism; ""The Senator blistered the administration in his speech on Friday""; ""the professor scaled the students""; ""your invectives scorched the community"""
"condemn","express strong disapproval of; ""We condemn the racism in South Africa""; ""These ideas were reprobated"""
"reprobate","express strong disapproval of; ""We condemn the racism in South Africa""; ""These ideas were reprobated"""
"decry","express strong disapproval of; ""We condemn the racism in South Africa""; ""These ideas were reprobated"""
"objurgate","express strong disapproval of; ""We condemn the racism in South Africa""; ""These ideas were reprobated"""
"excoriate","express strong disapproval of; ""We condemn the racism in South Africa""; ""These ideas were reprobated"""
"minimize","belittle; ""Don''t belittle his influence"""
"belittle","belittle; ""Don''t belittle his influence"""
"denigrate","belittle; ""Don''t belittle his influence"""
"derogate","belittle; ""Don''t belittle his influence"""
"execrate","curse or declare to be evil or anathema or threaten with divine punishment"
"anathemize","curse or declare to be evil or anathema or threaten with divine punishment"
"comminate","curse or declare to be evil or anathema or threaten with divine punishment"
"anathemise","curse or declare to be evil or anathema or threaten with divine punishment"
"anathematize","curse or declare to be evil or anathema or threaten with divine punishment"
"anathematise","curse or declare to be evil or anathema or threaten with divine punishment"
"curse","utter obscenities or profanities; ""The drunken men were cursing loudly in the street"""
"cuss","utter obscenities or profanities; ""The drunken men were cursing loudly in the street"""
"blaspheme","utter obscenities or profanities; ""The drunken men were cursing loudly in the street"""
"swear","utter obscenities or profanities; ""The drunken men were cursing loudly in the street"""
"imprecate","utter obscenities or profanities; ""The drunken men were cursing loudly in the street"""
"gee","give a command to a horse to turn to the right side"
"curse","wish harm upon; invoke evil upon; ""The bad witch cursed the child"""
"beshrew","wish harm upon; invoke evil upon; ""The bad witch cursed the child"""
"damn","wish harm upon; invoke evil upon; ""The bad witch cursed the child"""
"bedamn","wish harm upon; invoke evil upon; ""The bad witch cursed the child"""
"anathemize","wish harm upon; invoke evil upon; ""The bad witch cursed the child"""
"anathemise","wish harm upon; invoke evil upon; ""The bad witch cursed the child"""
"imprecate","wish harm upon; invoke evil upon; ""The bad witch cursed the child"""
"maledict","wish harm upon; invoke evil upon; ""The bad witch cursed the child"""
"curse","heap obscenities upon; ""The taxi driver who felt he didn''t get a high enough tip cursed the passenger"""
"bless","give a benediction to; ""The dying man blessed his son"""
"consecrate","render holy by means of religious rites"
"bless","render holy by means of religious rites"
"hallow","render holy by means of religious rites"
"sanctify","render holy by means of religious rites"
"reconsecrate","consecrate anew, as after a desecration"
"desecrate","remove the consecration from a person or an object"
"deconsecrate","remove the consecration from a person or an object"
"bless","make the sign of the cross over someone in order to call on God for protection; consecrate"
"sign","make the sign of the cross over someone in order to call on God for protection; consecrate"
"question","challenge the accuracy, probity, or propriety of; ""We must question your judgment in this matter"""
"oppugn","challenge the accuracy, probity, or propriety of; ""We must question your judgment in this matter"""
"account","furnish a justifying analysis or explanation; ""I can''t account for the missing money"""
"impeach","challenge the honesty or credibility of; as of witnesses"
"impugn","attack as false or wrong"
"defy","challenge; ""I dare you!"""
"dare","challenge; ""I dare you!"""
"brazen","face with defiance or impudence; ""brazen it out"""
"challenge","issue a challenge to; ""Fischer challenged Spassky to a match"""
"challenge","take exception to; ""She challenged his claims"""
"dispute","take exception to; ""She challenged his claims"""
"gainsay","take exception to; ""She challenged his claims"""
"call","challenge (somebody) to make good on a statement; charge with or censure for an offense; ""He deserves to be called on that"""
"contest","to make the subject of dispute, contention, or litigation; ""They contested the outcome of the race"""
"contend","to make the subject of dispute, contention, or litigation; ""They contested the outcome of the race"""
"repugn","to make the subject of dispute, contention, or litigation; ""They contested the outcome of the race"""
"charge","file a formal charge against; ""The suspect was charged with murdering his wife"""
"lodge","file a formal charge against; ""The suspect was charged with murdering his wife"""
"file","file a formal charge against; ""The suspect was charged with murdering his wife"""
"warn","notify of danger, potential harm, or risk; ""The director warned him that he might be fired""; ""The doctor warned me about the dangers of smoking"""
"warn","admonish or counsel in terms of someone''s behavior; ""I warned him not to go too far""; ""I warn you against false assumptions""; ""She warned him to be quiet"""
"discourage","admonish or counsel in terms of someone''s behavior; ""I warned him not to go too far""; ""I warn you against false assumptions""; ""She warned him to be quiet"""
"admonish","admonish or counsel in terms of someone''s behavior; ""I warned him not to go too far""; ""I warn you against false assumptions""; ""She warned him to be quiet"""
